OBJECTID,Pole_id,Pole_co_type,Quantity,Note_
30132,5000318,2,1,
30133,5000319,4,1,
30134,5029477,1,1,
30135,5000320,1,1,
30136,5000321,1,1,
30137,5000322,1,1,
30138,5000324,1,1,
30139,5000325,3,1,
30140,5000326,2,1,
30141,5000329,3,1,
30142,5000334,2,1,
30143,5000335,2,1,
30144,5000342,4,1,
30145,5000338,4,1,
30146,5000337,1,1,
30147,5000339,1,1,
30148,5000343,1,1,
30149,5000344,2,1,
30150,5000346,4,1,
30151,5000348,2,1,
30152,5000565,3,1,
30153,5000566,2,1,
30154,5000568,2,2,
30155,5000569,1,1,
30156,5000569,2,1,
30157,5000571,1,1,
30158,5000572,2,1,
30159,5000574,1,1,
30160,5000575,2,1,
30161,5000577,1,1,
30162,5000578,1,1,
30163,5000580,3,1,
30164,5000581,3,1,
30165,5000582,2,1,
30166,5000584,4,1,
30167,5000587,3,1,
30168,5000589,2,1,
30169,5000590,2,1,
30170,5000593,1,1,
30171,5000594,4,1,
30172,5000598,2,1,
30173,5000599,3,1,
30174,5000601,1,1,
30175,5000602,1,1,
30176,5000602,3,1,
30177,5000607,2,1,
30178,5000615,1,1,
30179,5000618,1,1,
30180,5000620,2,1,
30181,5000622,3,1,
30182,5000623,1,1,
30183,5000624,2,2,
30184,5000627,2,1,
30185,5000628,2,1,
30186,5000629,3,1,
30187,5000630,3,1,
30188,5000633,3,2,
30189,5000635,1,1,
30190,5000635,2,1,
30191,5000636,2,1,
30192,5000637,1,1,
30193,5000639,2,1,
30194,5000643,1,1,
30195,5000645,1,1,
30196,5000647,3,1,
30197,5000649,2,2,
30198,5000650,1,1,
30199,5000651,3,1,
30200,5000655,1,1,
30201,5000656,2,1,
30202,5000662,2,1,
30203,5000663,2,1,
30204,5000666,2,1,
30205,5000668,3,1,
30206,5000669,3,1,
30207,5000671,2,2,
30208,5000673,3,2,
30209,5000674,2,1,
30210,5000675,2,2,
30211,5000678,2,1,
30212,5000679,2,1,
30213,5000680,1,1,
30214,5000681,2,1,
30215,5000683,3,1,
30216,5000684,3,1,
30217,5000686,4,1,
30218,5000688,4,1,
30219,5000692,2,1,
30220,5000693,2,1,
30221,5000694,2,1,
30222,5000696,3,1,
30223,5000697,3,1,
30224,5000699,4,2,
30225,5000703,2,1,
30226,5000704,1,1,
30227,5000705,2,1,
30228,5000706,2,1,
30229,5000707,4,1,
30230,5000710,3,1,
30231,5000711,2,1,
30232,5000713,3,1,
30233,5000714,3,1,
30234,5000717,2,1,
30235,5000718,2,1,
30236,5000719,2,1,
30237,5000720,1,1,
30238,5000721,2,1,
30239,5000723,3,1,
30240,5000724,3,1,
30241,5000727,3,1,
30242,5000730,2,1,
30243,5000730,3,1,
30244,5000732,2,1,
30245,5000732,3,1,
30246,5000736,2,1,
30247,5000738,2,1,
30248,5000738,3,1,
30249,5000739,2,1,
30250,5000739,3,1,
30251,5000742,1,1,
30252,5000743,1,1,
30253,5000743,3,1,
30254,5000745,1,1,
30255,5000746,4,1,
30256,5000747,1,1,
30257,5000747,3,1,
30258,5000748,3,1,
30259,5000749,3,2,
30260,5000751,2,1,
30261,5000752,1,1,
30262,5000753,4,1,
30263,5000754,1,1,
30264,5000757,3,1,
30265,5000758,4,1,
30266,5000760,1,1,
30267,5000760,4,1,
30268,5000761,1,1,
30269,5000765,1,1,
30270,5000768,1,1,
30271,5000769,1,1,
30272,5000770,4,1,
30273,5000771,1,1,
30274,5000772,2,1,
30275,5000773,2,1,
30276,5000777,2,1,
30277,5000779,3,1,
30278,5000780,4,1,
30279,5000781,2,1,
30280,5000782,2,1,
30281,5000783,1,1,
30282,5000787,1,1,
30283,5000789,1,1,
30284,5000790,1,1,
30285,5000793,2,1,
30286,5000794,3,1,
30287,5000795,1,2,
30288,5000796,3,1,
30289,5000797,3,1,
30290,5000798,2,1,
30291,5000798,3,1,
30292,5000806,1,1,
30293,5000809,1,1,
30294,5000810,2,1,
30295,5000811,1,1,
30296,5000812,3,1,
30297,5000813,1,1,
30298,5000815,1,1,
30299,5000816,2,1,
30300,5000816,3,1,
30301,5000823,2,1,
30302,5000828,1,1,
30303,5000829,1,1,
30304,5000831,3,1,
30305,5000833,2,1,
30306,5000834,2,1,
30307,5000837,4,2,
30308,5000840,3,1,
30309,5000883,2,1,
30310,5000884,3,1,
30311,5000886,4,1,
30312,5000890,3,1,
30313,5000891,3,1,
30314,5000892,1,1,
30315,5000893,3,2,
30316,5000896,4,1,
30317,5000897,2,1,
30318,5000898,2,1,
30319,5000902,1,1,
30320,5000902,2,1,
30321,5000905,2,1,
30322,5000906,3,1,
30323,5000908,1,1,
30324,5000909,1,1,
30325,5000911,4,1,
30326,5000912,2,1,
30327,5000913,1,1,
30328,5000914,1,1,
30329,5000915,1,1,
30330,5000916,1,1,
30331,5000917,2,1,
30332,5000917,3,1,
30333,5000919,3,1,
30334,5000920,1,1,
30335,5000921,2,1,
30336,5000922,2,1,
30337,5000922,3,1,
30338,5000925,3,1,
30339,5000926,3,1,
30340,5000927,2,1,
30341,5000928,2,1,
30342,5000929,3,1,
30343,5000931,3,1,
30344,5000932,3,1,
30345,5000934,2,1,
30346,5000934,3,1,
30347,5000937,1,1,
30348,5000939,2,1,
30349,5000940,3,1,
30350,5000943,1,1,
30351,5000944,4,1,
30352,5000950,3,1,
30353,5000951,2,1,
30354,5000957,4,1,
30355,5000958,4,1,
30356,5000959,1,1,
30357,5000959,3,1,
30358,5000961,2,1,
30359,5000962,1,1,
30360,5000964,4,1,
30361,5000967,2,1,
30362,5000968,1,1,
30363,5000968,4,1,
30364,5000969,3,1,
30365,5000969,4,1,
30366,5000971,3,1,
30367,5000973,2,1,
30368,5000975,1,1,
30369,5000975,4,1,
30370,5000976,1,1,
30371,5000978,3,1,
30372,5000979,2,1,
30373,5000980,4,1,
30374,5000983,3,1,
30375,5000984,2,1,
30376,5000985,3,1,
30377,5000989,1,1,
30378,5000990,4,1,
30379,5000994,2,1,
30380,5000997,2,1,
30381,5000999,3,1,
30382,5001013,1,1,
30383,5001000,2,1,
30384,5001001,2,1,
30385,5001003,2,1,
30386,5001003,3,1,
30387,5001004,1,1,
30388,5001008,2,1,
30389,5001009,2,1,
30390,5001011,4,2,
30391,5001016,3,1,
30392,5001017,3,1,
30393,5001018,3,1,
30394,5001019,2,1,
30395,5001022,3,1,
30396,5001023,1,1,
30397,5001024,3,1,
30398,5001025,2,1,
30399,5001028,2,1,
30400,5001029,3,1,
30401,5001030,3,1,
30402,5001032,3,1,
30403,5001034,4,1,
30404,5001039,3,1,
30405,5001040,2,1,
30406,5001041,3,1,
30407,5001043,3,1,
30408,5001044,2,2,
30409,5001045,2,1,
30410,5001046,1,1,
30411,5001048,2,1,
30412,5001050,1,1,
30413,5001051,4,1,
30414,5001052,2,1,
30415,5001052,3,1,
30416,5001057,2,1,
30417,5001059,3,1,
30418,5001060,4,1,
30419,5001064,4,1,
30420,5001065,3,1,
30421,5001067,3,1,
30422,5001068,1,1,
30423,5001068,2,1,
30424,5001092,1,1,
30425,5001107,2,1,
30426,5001108,2,1,
30427,5001110,2,1,
30428,5001111,1,1,
30429,5001111,2,1,
30430,5001113,1,1,
30431,5001114,3,1,
30432,5001116,4,1,
30433,5001117,2,1,
30434,5001118,3,1,
30435,5001124,1,1,
30436,5001125,4,1,
30437,5001126,2,1,
30438,5001128,1,1,
30439,5001131,4,1,
30440,5001141,3,1,
30441,5001134,2,1,
30442,5001135,4,1,
30443,5001138,2,1,
30444,5001142,2,1,
30445,5001143,2,1,
30446,5001144,1,1,
30447,5001145,1,1,
30448,5001146,3,1,
30449,5001147,1,1,
30450,5001148,1,1,
30451,5001151,1,1,
30452,5001152,1,1,
30453,5001153,2,1,
30454,5001153,3,1,
30455,5001155,1,1,
30456,5001157,2,1,
30457,5001158,1,1,
30458,5001160,1,1,
30459,5001161,1,1,
30460,5001162,1,1,
30461,5001162,2,1,
30462,5001163,2,1,
30463,5001165,2,1,
30464,5001167,1,1,
30465,5001168,2,1,
30466,5001170,2,1,
30467,5001173,1,1,
30468,5001174,2,1,
30469,5001175,2,1,
30470,5001176,1,1,
30471,5001176,3,1,
30472,5001177,2,1,
30473,5001229,1,1,
30474,5001234,1,1,
30475,5001236,3,1,
30476,5001238,3,2,
30477,5001241,1,1,
30478,5001243,1,1,
30479,5001242,1,1,
30480,5001248,3,1,
30481,5001250,2,1,
30482,5001253,1,1,
30483,5001254,3,1,
30484,5001257,2,1,
30485,5001258,3,1,
30486,5001259,1,1,
30487,5001260,4,1,
30488,5001261,4,1,
30489,5001262,2,1,
30490,5001263,4,1,
30491,5001265,1,1,
30492,5001267,3,1,
30493,5001268,3,1,
30494,5001269,3,1,
30495,5001270,2,1,
30496,5001271,3,1,
30497,5001273,2,1,
30498,5001275,1,1,
30499,5001276,2,1,
30500,5001277,3,1,
30501,5001280,2,1,
30502,5001282,1,1,
30503,5001284,3,1,
30504,5001286,4,1,
30505,5001288,3,1,
30506,5001289,3,1,
30507,5001292,1,1,
30508,5001293,1,1,
30509,5001294,1,1,
30510,5001295,2,1,
30511,5001296,2,1,
30512,5001299,1,1,
30513,5001300,3,1,
30514,5001301,1,1,
30515,5001302,1,1,
30516,5001305,3,1,
30517,5001308,3,1,
30518,5001310,4,1,
30519,5001311,3,1,
30520,5001313,1,1,
30521,5001315,1,1,
30522,5001315,2,1,
30523,5001316,1,1,
30524,5001316,3,1,
30525,5001318,1,1,
30526,5001319,2,1,
30527,5001320,1,3,
30528,5001328,6,1,
30529,5001327,6,1,
30530,5001373,1,1,
30531,5001371,2,1,
30532,5001357,2,1,
30533,5001356,2,1,
30534,5001354,1,1,
30535,5001353,2,1,
30536,5001352,2,1,
30537,5001351,1,1,
30538,5001350,2,1,
30539,5001349,1,1,
30540,5001348,3,1,
30541,5001347,1,1,
30542,5001346,2,1,
30543,5001345,2,1,
30544,5001343,2,1,
30545,5001340,1,1,
30546,5001340,3,1,
30547,5001339,1,1,
30548,5001338,2,1,
30549,5001337,1,1,
30550,5001336,2,1,
30551,5001368,2,1,
30552,5001367,1,1,
30553,5001366,2,1,
30554,5001365,2,1,
30555,5001364,2,1,
30556,5001362,1,1,
30557,5001361,3,1,
30558,5001360,1,2,
30559,5001326,3,1,
30560,5001326,6,3,
30561,5001325,3,1,
30562,5001325,6,3,
30563,5001324,3,1,
30564,5001324,6,3,
30565,5001323,3,1,
30566,5001323,6,3,
30567,5001332,3,1,
30568,5001332,6,3,
30569,5001502,2,1,
30570,5001501,2,1,
30571,5001500,1,1,
30572,5001500,2,1,
30573,5001495,1,1,
30574,5001492,1,1,
30575,5001490,2,1,
30576,5001489,2,1,
30577,5001487,2,1,
30578,5001486,1,1,
30579,5001481,1,1,
30580,5001481,2,1,
30581,5001480,1,1,
30582,5001478,1,1,
30583,5001477,2,1,
30584,5001471,8,1,
30585,5001470,1,1,
30586,5001469,1,2,
30587,5001468,1,2,
30588,5001464,2,1,
30589,5001463,1,1,
30590,5001394,1,1,
30591,5001390,1,1,
30592,5001390,2,1,
30593,5001389,2,1,
30594,5001387,2,1,
30595,5001387,3,1,
30596,5001385,2,1,
30597,5001382,2,1,
30598,5001381,2,1,
30599,5001380,1,1,
30600,5001379,1,1,
30601,5001378,2,1,
30602,5001377,2,1,
30603,5001377,3,1,
30604,5001384,1,1,
30605,5001383,2,1,
30606,5001460,1,1,
30607,5001459,8,1,
30608,5001458,3,1,
30609,5001457,8,1,
30610,5001456,2,1,
30611,5001455,1,2,
30612,5001453,1,2,
30613,5001452,1,1,
30614,5001452,3,1,
30615,5001451,1,1,
30616,5001451,2,1,
30617,5001450,3,1,
30618,5001449,3,1,
30619,5001448,2,1,
30620,5001446,1,1,
30621,5001446,8,1,
30622,5001445,1,1,
30623,5001444,1,1,
30624,5001443,1,1,
30625,5001442,1,1,
30626,5001441,1,1,
30627,5001440,1,1,
30628,5001439,1,1,
30629,5001438,1,1,
30630,5001437,4,1,
30631,5001436,3,1,
30632,5001435,2,1,
30633,5001434,1,1,
30634,5001433,3,1,
30635,5001432,1,1,
30636,5001431,2,1,
30637,5001430,2,1,
30638,5001429,2,1,
30639,5001428,2,1,
30640,5001427,1,2,
30641,5001426,2,1,
30642,5001425,1,1,
30643,5001425,3,1,
30644,5001424,1,1,
30645,5001423,1,1,
30646,5001422,1,1,
30647,5001421,1,1,
30648,5001420,2,1,
30649,5001419,1,1,
30650,5001418,3,1,
30651,5001417,1,1,
30652,5001416,3,1,
30653,5001412,1,1,
30654,5001411,2,1,
30655,5001410,1,1,
30656,5001410,2,1,
30657,5001409,2,1,
30658,5001407,1,1,
30659,5001406,3,1,
30660,5001404,9,1,
30661,5001403,3,1,
30662,5001402,1,1,
30663,5001402,3,1,
30664,5001399,1,1,
30665,5001398,8,1,
30666,5001397,8,1,
30667,5001650,1,1,
30668,5001671,2,1,
30669,5001670,1,1,
30670,5001669,1,1,
30671,5001668,1,1,
30672,5001646,3,1,
30673,5001645,1,1,
30674,5001644,2,1,
30675,5001666,1,1,
30676,5001642,1,1,
30677,5001641,1,1,
30678,5001640,1,1,
30679,5001633,2,1,
30680,5001632,3,1,
30681,5001625,2,1,
30682,5001624,3,1,
30683,5001623,1,2,
30684,5001631,1,1,
30685,5001630,2,1,
30686,5001628,4,1,
30687,5001664,2,1,
30688,5001663,1,1,
30689,5001662,2,1,
30690,5001622,1,1,
30691,5001620,1,1,
30692,5001619,2,1,
30693,5001618,1,1,
30694,5001617,1,1,
30695,5001616,1,1,
30696,5001659,2,1,
30697,5001658,3,1,
30698,5001657,2,1,
30699,5001656,3,1,
30700,5001655,1,2,
30701,5001654,1,2,
30702,5001614,1,1,
30703,5001613,2,1,
30704,5001612,2,1,
30705,5001611,3,1,
30706,5001610,3,1,
30707,5001609,2,1,
30708,5001608,2,1,
30709,5001597,4,1,
30710,5001596,2,1,
30711,5001595,2,1,
30712,5001594,1,1,
30713,5001607,1,1,
30714,5001606,3,1,
30715,5001605,2,1,
30716,5001604,2,1,
30717,5001602,1,1,
30718,5001601,1,1,
30719,5001600,2,1,
30720,5001599,2,1,
30721,5001593,2,1,
30722,5001592,3,1,
30723,5001591,2,1,
30724,5001590,1,1,
30725,5001589,3,1,
30726,5001588,1,1,
30727,5001587,1,1,
30728,5001584,2,1,
30729,5001583,1,1,
30730,5001582,2,1,
30731,5001586,2,1,
30732,5001653,4,1,
30733,5001652,1,1,
30734,5001651,3,1,
30735,5001639,2,1,
30736,5001638,2,1,
30737,5001637,2,1,
30738,5001636,2,1,
30739,5001635,1,1,
30740,5001635,2,1,
30741,5001581,2,1,
30742,5001559,1,1,
30743,5001557,3,1,
30744,5001556,2,1,
30745,5001555,4,1,
30746,5001554,2,1,
30747,5001553,3,1,
30748,5001552,3,1,
30749,5001551,2,1,
30750,5001550,3,1,
30751,5001549,2,1,
30752,5001579,2,1,
30753,5001578,3,1,
30754,5001577,1,1,
30755,5001548,2,1,
30756,5001547,3,1,
30757,5001546,3,1,
30758,5001545,3,1,
30759,5001544,1,1,
30760,5001543,1,1,
30761,5001542,2,1,
30762,5001541,2,1,
30763,5001529,1,1,
30764,5001527,1,1,
30765,5001526,3,1,
30766,5001525,1,1,
30767,5001524,1,1,
30768,5001523,2,1,
30769,5001522,1,1,
30770,5001521,2,1,
30771,5001520,1,1,
30772,5001518,3,1,
30773,5001817,2,1,
30774,5001516,3,1,
30775,5001515,3,1,
30776,5001540,1,1,
30777,5001539,1,1,
30778,5001538,2,1,
30779,5001537,2,1,
30780,5001536,2,1,
30781,5001535,2,1,
30782,5001534,1,1,
30783,5001533,4,1,
30784,5001532,2,1,
30785,5001574,3,1,
30786,5001573,1,1,
30787,5001572,1,1,
30788,5001572,3,1,
30789,5001571,1,1,
30790,5001570,3,1,
30791,5001569,1,1,
30792,5001569,2,1,
30793,5001568,2,1,
30794,5001567,1,1,
30795,5001508,1,1,
30796,5001672,1,1,
30797,5001513,1,1,
30798,5001511,1,1,
30799,5001510,2,1,
30800,5001566,4,1,
30801,5001565,2,1,
30802,5001564,2,1,
30803,5001563,2,1,
30804,5001562,3,1,
30805,5001561,2,1,
30806,5001561,8,1,
30807,5001673,1,1,
30808,5001627,2,1,
30809,5001702,1,1,
30810,5001701,6,1,
30811,5001700,3,1,
30812,5001699,2,1,
30813,5001698,1,1,
30814,5001698,2,1,
30815,5001697,1,1,
30816,5001696,1,3,
30817,5001695,1,1,
30818,5001694,1,1,
30819,5001693,2,1,
30820,5001692,1,1,
30821,5001718,1,1,
30822,5001717,3,1,
30823,5001716,3,1,
30824,5001715,3,1,
30825,5001714,2,1,
30826,5001713,2,1,
30827,5001711,1,1,
30828,5001711,2,1,
30829,5001710,2,1,
30830,5001709,2,1,
30831,5001707,3,1,
30832,5001706,2,1,
30833,5001705,3,1,
30834,5001704,1,1,
30835,5001704,2,1,
30836,5001688,1,1,
30837,5001687,3,1,
30838,5001685,2,1,
30839,5001684,4,1,
30840,5001683,4,1,
30841,5001680,3,1,
30842,5001679,1,1,
30843,5001678,2,1,
30844,5001676,1,1,
30845,5001675,1,1,
30846,5001754,1,1,
30847,5001753,1,1,
30848,5001752,1,1,
30849,5001751,1,1,
30850,5001750,1,1,
30851,5001748,8,1,
30852,5001747,2,2,
30853,5001746,1,2,
30854,5001745,1,1,
30855,5001732,1,1,
30856,5001731,3,1,
30857,5001729,1,2,
30858,5001728,1,1,
30859,5001727,1,2,
30860,5001726,3,1,
30861,5001725,1,1,
30862,5001722,3,1,
30863,5001724,1,2,
30864,5001723,3,1,
30865,5001770,1,2,
30866,5001769,3,1,
30867,5001768,8,1,
30868,5001767,3,1,
30869,5001766,2,1,
30870,5001765,3,1,
30871,5001764,2,1,
30872,5001763,1,1,
30873,5001763,2,1,
30874,5001762,2,1,
30875,5001761,4,1,
30876,5001760,1,2,
30877,5001759,3,1,
30878,5001758,3,1,
30879,5001756,1,1,
30880,5001756,4,1,
30881,5001744,2,1,
30882,5001742,1,1,
30883,5001742,2,1,
30884,5001741,1,1,
30885,5001740,2,1,
30886,5001739,1,1,
30887,5001738,1,1,
30888,5001737,2,1,
30889,5001735,3,1,
30890,5001734,2,1,
30891,5001733,2,1,
30892,5001864,3,1,
30893,5001886,1,1,
30894,5001885,4,1,
30895,5001884,1,1,
30896,5001883,2,1,
30897,5001882,8,1,
30898,5001881,8,1,
30899,5001880,2,1,
30900,5001878,8,1,
30901,5001877,2,1,
30902,5001877,8,1,
30903,5001875,2,1,
30904,5001873,1,1,
30905,5001873,2,1,
30906,5001871,1,1,
30907,5001871,8,1,
30908,5001868,8,1,
30909,5001867,8,1,
30910,5001866,1,1,
30911,5001866,2,1,
30912,5001852,1,1,
30913,5001863,2,1,
30914,5001862,1,1,
30915,5001861,1,1,
30916,5001860,1,1,
30917,5001860,2,1,
30918,5001859,8,1,
30919,5001858,1,2,
30920,5001858,8,1,
30921,5001857,2,2,
30922,5001855,1,1,
30923,5001855,2,2,
30924,5001854,1,1,
30925,5001854,2,1,
30926,5001851,1,1,
30927,5001851,2,1,
30928,5001850,1,1,
30929,5001850,2,1,
30930,5001849,1,2,
30931,5001847,2,1,
30932,5001846,2,1,
30933,5001845,1,1,
30934,5001826,1,1,
30935,5001825,2,1,
30936,5001824,1,1,
30937,5001823,2,1,
30938,5001822,1,1,
30939,5001821,1,1,
30940,5001820,1,1,
30941,5001819,1,2,
30942,5001818,1,1,
30943,5001817,1,1,
30944,5001816,1,1,
30945,5001815,2,1,
30946,5001814,1,1,
30947,5001813,1,1,
30948,5001812,3,1,
30949,5001811,3,1,
30950,5001810,3,1,
30951,5001808,1,1,
30952,5001806,2,1,
30953,5001805,1,3,
30954,5001804,1,1,
30955,5001803,2,1,
30956,5001803,3,1,
30957,5001800,1,1,
30958,5001798,2,1,
30959,5001796,1,1,
30960,5001794,1,1,
30961,5001793,1,2,
30962,5001792,1,1,
30963,5001790,1,1,
30964,5001789,1,1,
30965,5001844,1,1,
30966,5001842,8,1,
30967,5001841,1,1,
30968,5001840,1,1,
30969,5001788,2,1,
30970,5001787,3,1,
30971,5001786,3,1,
30972,5001784,1,1,
30973,5001784,8,1,
30974,5001839,3,1,
30975,5001838,2,1,
30976,5001837,3,1,
30977,5001833,2,1,
30978,5001832,3,1,
30979,5001830,2,1,
30980,5001781,1,1,
30981,5001781,2,1,
30982,5001780,1,2,
30983,5001779,1,1,
30984,5001777,1,1,
30985,5001777,2,1,
30986,5001776,1,1,
30987,5001775,1,1,
30988,5001774,1,1,
30989,5001774,2,1,
30990,5001773,2,1,
30991,5001772,2,1,
30992,5001771,1,1,
30993,5001944,2,1,
30994,5001942,3,1,
30995,5001941,3,1,
30996,5001940,1,1,
30997,5001938,2,1,
30998,5001937,2,1,
30999,5001936,3,1,
31000,5001934,8,1,
31001,5001933,3,1,
31002,5001932,2,1,
31003,5001932,3,1,
31004,5001931,2,1,
31005,5001930,2,1,
31006,5001929,3,1,
31007,5001928,1,1,
31008,5001923,1,1,
31009,5001922,1,2,
31010,5001921,1,2,
31011,5001919,1,2,
31012,5001918,1,2,
31013,5001917,1,1,
31014,5001917,2,1,
31015,5001926,2,1,
31016,5001925,2,1,
31017,5001951,2,1,
31018,5001950,2,1,
31019,5001949,2,1,
31020,5001947,2,1,
31021,5001965,1,1,
31022,5001964,2,2,
31023,5001961,2,1,
31024,5001959,1,1,
31025,5001958,3,1,
31026,5001957,3,1,
31027,5001956,2,2,
31028,5001955,3,1,
31029,5001954,1,1,
31030,5001954,3,1,
31031,5001953,1,1,
31032,5001953,2,1,
31033,5002123,2,1,
31034,5002096,4,1,
31035,5002120,1,1,
31036,5002119,3,1,
31037,5002118,1,1,
31038,5002118,3,1,
31039,5002117,3,1,
31040,5002116,2,1,
31041,5002115,1,1,
31042,5002114,2,1,
31043,5002113,3,1,
31044,5002112,2,1,
31045,5002094,1,1,
31046,5002092,1,1,
31047,5002090,2,1,
31048,5002089,2,1,
31049,5002088,1,1,
31050,5002111,1,1,
31051,5002110,2,1,
31052,5002086,1,1,
31053,5002085,1,1,
31054,5002084,1,1,
31055,5002083,1,1,
31056,5002082,2,1,
31057,5002107,1,1,
31058,5002081,2,1,
31059,5002079,2,1,
31060,5002078,2,1,
31061,5002077,2,1,
31062,5002106,2,1,
31063,5002105,1,1,
31064,5002105,2,1,
31065,5002104,2,1,
31066,5002100,4,1,
31067,5002099,2,1,
31068,5002097,3,1,
31069,5002075,1,1,
31070,5002220,3,1,
31071,5002218,2,1,
31072,5002216,1,1,
31073,5002215,3,1,
31074,5002213,1,1,
31075,5002212,1,1,
31076,5002211,1,1,
31077,5002209,3,1,
31078,5002208,4,1,
31079,5002207,2,1,
31080,5002206,1,1,
31081,5002205,2,1,
31082,5002203,1,1,
31083,5002202,3,1,
31084,5002201,3,1,
31085,5002199,4,1,
31086,5002198,3,1,
31087,5002197,3,1,
31088,5002196,3,1,
31089,5002195,2,1,
31090,5002193,2,1,
31091,5002190,1,1,
31092,5002194,3,1,
31093,5002402,2,1,
31094,5002411,1,1,
31095,5002409,2,1,
31096,5002401,2,1,
31097,5002400,3,1,
31098,5002399,1,1,
31099,5002398,1,1,
31100,5002397,1,1,
31101,5002396,2,1,
31102,5002395,2,1,
31103,5002408,1,1,
31104,5002407,1,1,
31105,5002406,2,1,
31106,5002405,2,1,
31107,5002394,1,1,
31108,5002393,3,1,
31109,5002392,8,1,
31110,5002391,1,1,
31111,5002390,2,1,
31112,5002389,1,1,
31113,5002388,8,1,
31114,5002387,3,1,
31115,5002386,1,1,
31116,5002383,1,1,
31117,5002404,3,1,
31118,5002403,1,1,
31119,5002382,1,1,
31120,5002381,2,1,
31121,5002351,3,1,
31122,5002350,3,1,
31123,5002349,1,1,
31124,5002348,3,1,
31125,5002347,1,1,
31126,5002346,3,1,
31127,5002379,1,1,
31128,5002378,1,1,
31129,5002377,1,1,
31130,5002345,1,1,
31131,5002344,1,1,
31132,5002343,1,1,
31133,5002342,2,1,
31134,5002341,2,1,
31135,5002340,3,1,
31136,5002339,2,1,
31137,5002338,2,1,
31138,5002337,8,1,
31139,5002336,2,1,
31140,5002335,1,1,
31141,5002333,1,1,
31142,5002332,2,1,
31143,5002329,1,1,
31144,5002328,1,1,
31145,5002376,2,1,
31146,5002326,1,1,
31147,5002327,2,1,
31148,5002325,2,1,
31149,5002324,2,1,
31150,5002323,8,1,
31151,5002322,8,1,
31152,5002375,3,1,
31153,5002321,3,1,
31154,5002320,1,1,
31155,5002319,1,1,
31156,5002318,1,1,
31157,5002317,1,1,
31158,5002374,1,1,
31159,5002373,1,2,
31160,5002316,1,1,
31161,5002315,1,1,
31162,5002314,1,1,
31163,5002313,2,1,
31164,5002312,2,1,
31165,5002311,1,1,
31166,5002310,3,1,
31167,5002309,3,1,
31168,5002306,2,1,
31169,5002305,1,1,
31170,5002304,1,1,
31171,5002303,1,1,
31172,5002301,1,1,
31173,5002300,1,1,
31174,5002297,1,1,
31175,5002372,1,1,
31176,5002295,2,1,
31177,5002294,1,1,
31178,5002293,1,1,
31179,5002292,1,1,
31180,5002371,2,1,
31181,5002291,1,1,
31182,5002289,2,0,
31183,5002288,1,1,
31184,5002287,1,1,
31185,5002285,1,1,
31186,5002284,1,1,
31187,5002368,2,1,
31188,5002367,1,1,
31189,5002272,1,1,
31190,5002269,1,1,
31191,5002412,2,1,
31192,5002280,1,1,
31193,5002279,8,1,
31194,5002277,1,1,
31195,5002365,1,1,
31196,5002364,2,1,
31197,5002362,2,1,
31198,5002276,3,1,
31199,5002359,1,1,
31200,5002358,1,1,
31201,5002357,1,1,
31202,5002275,1,1,
31203,5002274,2,1,
31204,5002273,1,1,
31205,5002268,2,1,
31206,5002354,1,1,
31207,5002353,1,1,
31208,5002438,3,1,
31209,5002437,2,1,
31210,5002436,2,1,
31211,5002436,3,1,
31212,5002435,3,1,
31213,5002434,2,1,
31214,5002433,2,1,
31215,5002432,3,1,
31216,5002431,2,1,
31217,5002430,1,1,
31218,5002477,2,1,
31219,5002476,1,1,
31220,5002475,1,1,
31221,5002474,2,2,
31222,5002429,1,1,
31223,5002428,2,1,
31224,5002427,4,1,
31225,5002422,1,2,
31226,5002420,1,1,
31227,5002417,1,1,
31228,5002416,1,1,
31229,5002415,1,1,
31230,5002414,2,1,
31231,5002413,1,1,
31232,5002413,2,1,
31233,5002472,2,1,
31234,5002471,2,2,
31235,5002470,2,2,
31236,5002469,2,1,
31237,5002467,3,1,
31238,5002466,2,1,
31239,5002466,3,1,
31240,5002461,2,1,
31241,5002463,2,1,
31242,5002462,1,1,
31243,5002460,1,1,
31244,5002640,3,1,
31245,5002459,1,1,
31246,5002073,3,1,
31247,5002061,1,2,
31248,5002060,4,1,
31249,5002059,2,1,
31250,5002058,1,1,
31251,5002056,3,1,
31252,5002072,1,1,
31253,5002071,3,1,
31254,5002055,4,1,
31255,5002053,3,1,
31256,5002052,2,1,
31257,5002050,1,1,
31258,5002049,1,1,
31259,5002048,1,1,
31260,5002047,1,1,
31261,5002046,3,1,
31262,5002045,3,1,
31263,5002044,4,1,
31264,5002043,3,1,
31265,5002042,3,1,
31266,5002041,2,1,
31267,5002041,3,1,
31268,5002070,2,1,
31269,5002068,3,1,
31270,5002039,1,1,
31271,5002039,4,1,
31272,5002067,1,1,
31273,5002067,2,1,
31274,5002066,4,1,
31275,5002065,4,1,
31276,5002064,2,1,
31277,5002063,1,2,
31278,5002062,1,1,
31279,5002031,1,1,
31280,5002037,2,1,
31281,5002036,1,1,
31282,5002036,2,1,
31283,5002034,2,1,
31284,5002033,4,1,
31285,5002032,1,1,
31286,5002032,2,1,
31287,5002029,3,1,
31288,5002028,1,1,
31289,5002026,3,1,
31290,5002025,2,1,
31291,5002024,4,1,
31292,5002023,3,1,
31293,5002022,4,1,
31294,5002021,2,1,
31295,5002013,1,1,
